y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88
0.765625,0.71875,0.78125,0.759375,0.809375,0.79375,0.759375,2.075,4.653125,5.846875,0.765625,1.0875,0.759375,2.5,2.653125,1.846875,14.553125,9.621875,11.70625,13.515625,6.490625,9.834375,9.30625,7.9,9.975,9.409375,14.5625,0.778125,10.371875,9.259375,7.221875,14.7125,3.84375,18.76875,19.175,14.059375,19.565625,18.903125,13.259375,3.46875,14.75625,17.865625,16.61875,15.696875,12.41875,18.59375,19.3,12.153125,9.621875,13.453125,23.728125,0.721875,11.6625,15.315625,19.34375,19.71875,16.353125,18.15,15.834375,23.071875,10.571875,17.096875,16.903125,18.771875,18.665625,19.03125,14.534375,22.984375,31.834375,20.8,20.65625,23.696875,22.46875,20.08125,17.471875,20.91875,21.5,22.784375,21.18125,19.503125,12.834375,46.084375,38.3625,20.75625,21.60625,45.0375,43.53125,41.6625,61.040625
0.753125,0.775,0.771875,0.796875,0.728125,0.825,0.746875,2.065625,4.3375,6.0,0.728125,1.028125,0.8125,2.321875,2.5875,1.90625,14.121875,9.8,11.953125,13.696875,6.48125,10.04375,9.590625,7.153125,11.3125,9.625,14.14375,0.771875,9.771875,9.15625,6.871875,14.353125,3.728125,17.88125,19.471875,15.084375,20.928125,18.353125,17.79375,3.68125,15.953125,19.940625,17.01875,16.50625,13.125,20.665625,20.378125,11.984375,9.60625,12.809375,21.65,0.775,10.690625,13.90625,17.16875,20.69375,15.478125,18.534375,17.04375,20.234375,12.46875,17.36875,17.378125,18.740625,20.7875,17.965625,15.190625,23.878125,33.559375,19.240625,20.16875,19.684375,22.434375,19.784375,17.396875,21.525,23.1,21.00625,20.54375,19.734375,12.209375,43.10625,39.35625,20.853125,23.8375,42.946875,43.978125,37.778125,57.821875
0.79375,0.76875,0.74375,0.746875,0.771875,0.80625,0.815625,2.065625,4.3125,6.36875,0.75,1.028125,1.021875,2.353125,2.803125,1.896875,13.365625,10.30625,11.3125,13.38125,6.95,9.2875,9.009375,7.603125,10.1625,8.76875,15.25,0.790625,9.3875,9.684375,7.075,15.575,3.7375,18.70625,19.4875,12.540625,18.96875,17.709375,17.265625,3.390625,14.171875,19.459375,14.690625,17.275,12.6875,20.1,19.890625,12.13125,10.021875,11.840625,21.21875,0.753125,12.18125,15.103125,19.003125,20.675,16.4875,20.26875,18.0875,21.2,11.18125,18.403125,18.440625,19.75625,24.83125,20.290625,36.80625,22.525,28.921875,19.875,22.25625,22.48125,21.465625,21.05,16.121875,23.03125,21.80625,20.915625,21.275,18.175,12.39375,48.246875,40.2125,21.284375,23.59375,42.95625,46.715625,37.9375,59.346875
0.7,0.7875,0.8125,0.771875,0.7375,0.76875,0.746875,1.959375,4.690625,6.396875,0.73125,1.1,1.1125,2.578125,2.590625,1.946875,14.478125,9.915625,11.60625,12.5,7.525,9.378125,8.4,8.025,16.428125,8.821875,13.359375,0.771875,10.953125,9.31875,6.834375,14.85,4.740625,20.19375,20.340625,15.590625,21.33125,17.471875,18.334375,3.73125,16.121875,19.475,16.328125,15.040625,13.028125,18.984375,17.99375,15.059375,10.359375,12.725,20.290625,0.809375,12.35,15.696875,18.209375,19.94375,16.4875,20.9,19.1625,21.553125,11.196875,16.715625,18.978125,20.684375,22.35,16.79375,38.128125,24.04375,32.75625,20.78125,21.121875,21.69375,21.740625,22.0,17.409375,23.23125,21.765625,21.5125,20.775,18.2375,24.640625,48.425,40.921875,22.2375,25.246875,44.290625,50.309375,42.990625,60.646875
0.71875,0.734375,0.796875,0.8,0.759375,0.784375,0.78125,2.040625,4.69375,6.315625,0.73125,1.1375,1.25625,3.26875,2.84375,5.275,15.9125,9.55,11.034375,14.14375,7.26875,9.31875,8.559375,7.453125,15.746875,9.3,13.54375,0.8125,12.49375,9.371875,9.56875,14.578125,5.128125,20.04375,20.35625,14.60625,17.859375,18.253125,18.971875,3.471875,15.48125,20.925,16.559375,15.865625,13.19375,20.875,20.746875,16.415625,11.55,12.009375,23.334375,0.78125,10.084375,19.06875,17.025,18.49375,15.99375,20.69375,19.415625,21.5875,12.003125,19.121875,18.403125,20.45625,25.4375,18.584375,37.021875,23.646875,34.95,21.046875,20.6,22.7875,21.759375,23.4,16.984375,24.665625,21.640625,19.496875,25.184375,18.65625,22.80625,49.28125,51.00625,25.171875,23.6375,42.053125,46.0125,43.53125,62.61875
0.703125,0.75625,0.759375,0.74375,0.815625,0.784375,0.734375,2.00625,4.959375,6.30625,0.71875,1.85625,1.046875,3.278125,2.665625,4.771875,15.928125,10.41875,12.49375,13.021875,8.875,9.26875,9.546875,7.025,15.978125,9.0125,15.509375,0.834375,12.0625,9.753125,10.496875,16.009375,5.153125,19.303125,19.334375,13.525,19.721875,19.084375,17.95,3.59375,15.915625,21.1625,14.81875,18.078125,20.234375,21.43125,20.259375,13.9375,11.46875,12.50625,23.4125,0.78125,11.646875,17.365625,18.259375,23.5375,16.284375,25.825,21.090625,21.51875,18.934375,17.259375,19.296875,19.29375,25.78125,20.20625,36.15,25.3625,32.00625,20.978125,20.903125,20.984375,21.56875,22.9625,17.946875,22.071875,24.11875,20.440625,25.446875,20.3,21.903125,44.265625,50.053125,23.521875,50.25,45.4,48.425,45.4,59.6
0.70625,0.725,0.728125,0.753125,0.746875,0.803125,0.76875,2.071875,4.703125,6.31875,0.746875,1.75,1.15,3.403125,2.61875,4.76875,14.24375,12.1,13.05,12.334375,8.421875,9.89375,11.190625,7.70625,17.853125,9.2375,14.759375,0.80625,10.609375,9.725,9.159375,14.003125,5.484375,17.8625,19.71875,14.375,19.959375,18.4625,19.275,4.234375,18.33125,21.11875,15.590625,16.334375,18.009375,20.96875,19.5875,14.3875,11.84375,12.23125,20.7625,0.765625,11.090625,20.14375,20.6625,21.18125,16.00625,23.359375,21.190625,22.8125,17.046875,16.64375,19.1125,17.421875,24.43125,24.96875,36.434375,22.828125,30.675,21.6875,21.321875,22.95625,21.046875,21.4375,15.68125,22.859375,20.584375,19.359375,24.471875,21.01875,24.659375,45.103125,49.5125,24.028125,49.059375,46.815625,44.73125,49.6,61.515625
0.73125,0.7375,0.75625,0.790625,0.790625,0.746875,0.778125,2.025,4.6,6.221875,0.728125,1.853125,1.196875,3.4,3.671875,5.0125,14.6125,11.75,12.784375,12.971875,8.746875,9.521875,9.775,7.6875,13.971875,9.39375,15.11875,0.821875,11.696875,13.684375,10.125,14.925,5.7125,18.428125,18.5125,12.971875,20.678125,18.975,17.903125,5.19375,17.853125,20.209375,16.753125,16.2375,17.15,20.26875,19.95625,13.740625,11.05625,12.790625,21.396875,0.746875,11.728125,21.0875,19.86875,20.740625,19.059375,23.35,21.9,22.790625,18.85,18.215625,20.25625,19.540625,24.884375,20.9,40.23125,20.925,29.390625,19.45,21.00625,23.759375,38.41875,22.88125,16.940625,23.23125,22.725,21.55625,25.90625,19.815625,23.184375,48.378125,53.08125,58.60625,52.23125,46.4625,46.70625,43.796875,60.034375
0.74375,0.759375,0.775,0.809375,0.79375,0.80625,0.73125,2.1875,4.60625,6.1625,0.746875,1.78125,1.234375,3.20625,3.740625,4.946875,14.790625,11.69375,12.809375,12.01875,8.428125,10.25,10.75625,8.165625,16.053125,8.846875,14.975,0.821875,10.709375,14.44375,11.440625,14.434375,5.190625,18.215625,19.08125,13.853125,19.50625,18.48125,18.521875,5.678125,17.659375,19.828125,17.415625,16.128125,16.88125,19.93125,19.165625,16.428125,11.14375,13.046875,23.134375,0.83125,11.9375,21.875,19.0625,21.359375,18.340625,22.825,18.646875,22.228125,19.7375,16.6125,19.409375,18.73125,24.790625,19.396875,38.0,22.51875,31.040625,19.653125,22.265625,25.93125,41.21875,25.575,21.509375,24.015625,20.678125,20.3625,32.271875,19.321875,23.003125,45.69375,52.103125,56.771875,53.015625,46.15,45.128125,44.521875,58.7875
0.73125,0.778125,0.771875,0.75625,0.79375,0.775,0.753125,2.028125,4.775,6.325,0.796875,1.68125,1.13125,4.796875,3.621875,4.184375,14.10625,11.43125,13.134375,14.35625,8.384375,9.521875,9.853125,8.4125,15.765625,9.278125,15.246875,0.76875,10.0125,13.6,9.2625,15.128125,5.209375,17.93125,18.396875,17.284375,19.759375,20.81875,17.46875,4.984375,18.684375,21.575,15.628125,17.4125,19.6625,20.4,24.515625,21.734375,11.321875,12.996875,21.528125,0.925,11.665625,19.234375,19.915625,20.565625,18.56875,25.23125,28.85,21.203125,16.51875,16.415625,19.878125,21.73125,25.828125,21.965625,37.28125,23.640625,30.653125,20.83125,25.296875,22.9125,41.053125,21.8375,28.78125,24.365625,30.0625,19.334375,32.228125,18.4,38.15625,42.521875,48.940625,55.10625,56.721875,45.065625,45.09375,47.609375,56.6375
0.778125,0.7875,0.775,0.828125,0.76875,0.771875,0.79375,2.475,6.3375,6.328125,0.728125,1.665625,1.253125,4.846875,3.834375,4.553125,14.5625,11.36875,12.34375,12.903125,8.61875,10.06875,11.9,8.0375,16.371875,9.153125,15.753125,0.778125,15.584375,13.371875,9.684375,19.521875,5.590625,20.7625,18.859375,19.25625,19.928125,19.89375,19.396875,5.1875,18.6,21.146875,18.346875,17.5625,19.2375,20.61875,22.40625,22.478125,11.7625,16.5,21.840625,0.903125,15.578125,22.7,18.8625,19.971875,17.140625,25.475,27.21875,20.89375,18.38125,22.56875,20.78125,38.925,25.68125,22.046875,37.33125,22.028125,32.04375,20.4625,21.18125,21.671875,40.35,23.64375,26.796875,24.084375,29.290625,20.83125,32.075,19.4,33.390625,45.99375,47.215625,58.640625,51.46875,46.709375,47.34375,51.28125,58.53125
0.753125,0.75625,0.775,0.7625,0.79375,0.746875,0.7875,2.346875,5.64375,6.3625,0.746875,1.796875,1.38125,5.403125,4.35,4.953125,15.11875,12.559375,12.528125,12.44375,7.509375,9.70625,11.328125,8.0625,16.975,9.4875,15.30625,0.8,16.234375,14.3,9.415625,19.521875,6.18125,17.94375,19.646875,20.765625,19.965625,18.596875,18.48125,4.990625,18.609375,20.715625,17.096875,20.90625,20.521875,20.578125,22.0625,21.609375,12.01875,18.140625,22.80625,1.053125,16.78125,21.715625,18.74375,20.0625,17.084375,25.69375,26.6625,22.684375,19.909375,24.859375,20.98125,37.909375,23.05,20.2375,40.653125,25.95,31.865625,21.128125,20.9875,26.034375,39.35,25.215625,31.403125,24.7125,28.11875,21.4375,31.9125,19.475,34.078125,45.45625,50.8625,58.209375,51.740625,44.740625,48.24375,49.15625,60.35625
0.759375,0.759375,0.746875,0.75625,0.796875,0.771875,0.759375,2.496875,5.51875,6.690625,0.75625,1.7375,2.05625,5.653125,4.390625,4.978125,15.646875,10.421875,13.071875,11.940625,8.815625,10.546875,10.4125,8.3625,15.140625,9.25625,14.73125,0.8125,16.565625,13.74375,9.796875,18.509375,6.359375,21.5125,19.40625,18.64375,19.83125,19.31875,17.5375,5.828125,21.028125,21.65625,17.475,20.859375,18.13125,20.31875,24.59375,24.378125,11.44375,19.1375,23.853125,0.865625,17.55,24.053125,20.65625,20.63125,17.475,22.95625,27.634375,21.021875,20.540625,23.840625,19.84375,42.20625,26.084375,21.134375,43.684375,22.478125,34.046875,22.15,21.359375,23.2,39.896875,21.5875,30.55625,24.36875,29.5875,22.678125,32.78125,42.1625,37.521875,47.30625,47.3,55.534375,52.709375,45.234375,47.11875,52.271875,62.08125
0.74375,0.740625,0.76875,0.8375,0.75625,0.753125,0.7875,2.534375,6.309375,6.546875,0.753125,1.853125,1.775,5.415625,4.365625,5.60625,13.609375,12.859375,13.415625,13.690625,8.934375,10.784375,11.059375,8.25,16.26875,10.284375,13.234375,0.815625,16.271875,14.175,11.0375,19.5375,6.571875,18.775,18.178125,18.1125,19.396875,18.3125,19.203125,6.45625,21.171875,19.5375,18.403125,18.5875,19.671875,20.15625,22.378125,24.703125,10.475,19.1625,22.59375,0.96875,17.128125,23.21875,19.321875,20.315625,17.940625,24.940625,26.478125,21.378125,20.478125,26.78125,21.0125,40.096875,23.8125,22.9,43.35,25.75625,31.178125,22.85625,39.703125,22.478125,43.96875,25.18125,29.646875,23.221875,29.90625,18.59375,34.98125,38.85,39.00625,48.1,52.2125,58.60625,49.4625,46.240625,47.078125,48.64375,63.278125
0.728125,0.778125,0.74375,0.778125,0.75,0.75625,0.7875,2.553125,5.121875,6.03125,0.75625,1.88125,1.925,5.703125,4.234375,5.690625,15.528125,11.634375,12.765625,13.053125,11.421875,10.3125,10.64375,8.215625,15.69375,9.95625,15.7125,0.778125,17.171875,14.81875,10.190625,19.71875,6.79375,18.696875,18.525,19.446875,21.103125,18.4625,19.73125,7.296875,18.875,19.68125,19.30625,20.725,17.2125,20.5875,21.540625,22.115625,13.440625,20.9875,23.659375,1.0375,17.140625,23.521875,19.234375,21.125,18.090625,23.471875,27.725,21.834375,20.034375,25.41875,21.496875,42.778125,27.36875,21.446875,41.471875,24.1125,33.478125,20.934375,39.978125,25.115625,40.21875,23.74375,29.615625,25.30625,31.48125,21.165625,38.7375,40.0625,35.00625,44.5375,47.09375,55.959375,52.278125,46.446875,49.99375,51.675,59.178125
0.709375,0.759375,0.765625,0.790625,0.728125,0.771875,0.778125,2.1375,5.65,5.825,0.7125,1.790625,2.565625,6.184375,4.628125,5.628125,13.190625,12.015625,14.0875,13.5875,12.234375,11.340625,10.54375,8.078125,14.565625,9.4375,15.7625,0.775,16.721875,15.665625,11.528125,20.03125,6.621875,18.5875,21.11875,18.671875,19.90625,18.678125,18.65,7.596875,20.428125,19.86875,18.765625,22.25625,21.05625,20.20625,23.6875,22.0,11.834375,17.76875,22.33125,0.859375,18.64375,22.071875,20.315625,21.590625,18.190625,23.06875,27.38125,21.640625,21.01875,25.34375,21.571875,38.178125,22.88125,21.140625,39.625,36.3,32.428125,40.59375,39.478125,23.7375,40.521875,39.903125,27.35,25.40625,37.0125,21.646875,35.896875,40.759375,39.403125,43.734375,48.628125,59.440625,50.33125,43.903125,46.55625,51.434375,58.478125
0.73125,0.771875,0.765625,0.7875,0.74375,0.7875,0.8,2.7125,6.31875,6.196875,0.703125,1.840625,2.6875,5.590625,4.95625,5.628125,14.88125,12.509375,12.5625,14.15625,10.528125,11.578125,10.809375,8.109375,15.675,9.98125,14.9875,0.821875,16.60625,12.9125,10.68125,20.24375,6.35625,18.915625,19.2625,19.54375,19.56875,18.290625,20.071875,12.74375,19.45625,21.821875,18.4125,20.53125,19.465625,21.078125,22.503125,21.56875,12.128125,18.459375,23.153125,0.9375,17.734375,24.34375,31.021875,20.9375,19.4375,23.2625,27.734375,21.90625,23.11875,25.38125,21.971875,35.734375,24.703125,24.040625,41.246875,34.8625,31.515625,39.59375,37.3,25.815625,40.7625,39.59375,28.084375,24.859375,38.51875,22.2375,37.934375,43.06875,38.71875,48.659375,50.2875,58.390625,52.734375,44.790625,48.25625,46.60625,59.0375
0.703125,0.825,0.74375,0.746875,0.775,0.746875,0.753125,2.525,5.63125,6.375,0.725,1.9375,2.878125,5.98125,4.609375,5.659375,15.35625,10.421875,12.803125,14.1,11.3875,10.778125,10.609375,7.54375,15.99375,14.159375,13.725,0.784375,17.00625,14.434375,9.965625,18.684375,6.940625,19.715625,18.80625,15.515625,20.05625,19.815625,17.23125,13.275,22.09375,20.209375,17.6,21.225,21.25625,22.684375,20.28125,24.24375,11.240625,18.953125,23.0,1.059375,15.63125,24.05,29.51875,20.696875,18.053125,23.928125,29.25625,21.821875,22.884375,22.64375,20.109375,39.13125,25.85,21.51875,42.871875,33.50625,40.609375,38.78125,39.078125,23.61875,44.00625,40.3875,27.425,24.875,39.7,22.15625,39.015625,39.590625,37.21875,46.746875,47.978125,56.146875,48.371875,43.478125,47.73125,47.534375,57.115625
0.721875,0.83125,0.76875,0.753125,0.828125,0.815625,0.79375,2.503125,6.36875,6.696875,0.74375,1.84375,2.603125,5.89375,4.471875,5.496875,13.89375,11.01875,12.35,16.140625,13.19375,11.509375,10.634375,9.8625,14.353125,14.66875,19.471875,0.81875,17.078125,14.3625,9.7625,21.11875,6.740625,19.3125,18.81875,19.303125,20.240625,18.734375,17.4375,13.728125,21.6125,21.465625,18.703125,20.484375,21.134375,22.278125,26.00625,23.9625,12.275,18.090625,21.471875,1.29375,16.325,22.43125,30.021875,22.1,19.809375,26.5875,29.171875,22.7875,23.090625,24.059375,21.840625,38.3875,25.384375,22.809375,42.890625,34.978125,40.490625,38.58125,39.35,23.725,46.5125,40.225,31.125,24.11875,42.809375,22.171875,41.39375,37.33125,37.728125,50.990625,55.165625,57.5,51.38125,44.49375,47.196875,50.046875,58.790625
0.740625,0.784375,0.778125,0.74375,0.809375,0.753125,0.80625,2.653125,5.9125,6.2375,0.76875,1.909375,2.79375,5.696875,4.83125,6.5625,14.128125,12.01875,16.41875,14.378125,12.05625,10.903125,11.7,10.540625,15.7,15.903125,17.984375,0.7875,15.325,13.6125,11.64375,19.184375,7.128125,18.41875,20.346875,17.1625,18.196875,18.059375,18.240625,11.778125,19.7375,21.678125,18.809375,20.934375,20.31875,22.73125,23.159375,24.171875,12.09375,21.009375,20.640625,1.4125,15.85625,24.590625,30.33125,21.875,19.48125,24.7375,27.190625,22.353125,22.7375,24.6,24.403125,40.146875,27.55625,19.825,42.684375,34.55625,41.565625,39.4875,42.453125,24.43125,42.103125,42.915625,31.009375,23.575,38.271875,22.375,38.375,38.921875,38.68125,53.4875,50.7625,56.421875,49.0,46.69375,46.503125,51.65,61.45
0.746875,0.75625,0.75,0.75625,0.7625,0.75625,0.75625,2.3625,6.353125,6.65,0.728125,1.96875,2.55625,6.08125,4.69375,5.99375,13.946875,11.98125,16.071875,14.0375,11.9375,11.9125,10.890625,10.00625,15.484375,16.396875,17.9125,0.790625,17.115625,13.721875,10.553125,18.240625,7.965625,20.68125,19.759375,18.621875,20.44375,19.084375,18.509375,14.540625,21.665625,20.853125,18.6125,22.553125,20.859375,23.90625,22.165625,23.425,15.625,20.0875,22.290625,1.6125,15.0625,24.353125,27.94375,20.903125,20.93125,24.69375,29.2125,21.403125,21.45625,27.115625,21.984375,38.309375,24.309375,20.690625,41.128125,37.178125,39.296875,42.453125,41.615625,23.15,41.165625,42.440625,51.690625,23.203125,38.340625,21.79375,40.671875,38.39375,36.515625,51.65,53.76875,53.240625,53.65,46.325,47.884375,51.784375,56.7
0.784375,0.784375,0.775,0.79375,0.75,0.784375,0.759375,2.59375,5.815625,6.428125,1.2625,1.884375,2.784375,5.809375,4.1,5.903125,14.575,11.875,15.49375,14.615625,12.803125,12.190625,11.134375,10.13125,16.55625,15.640625,18.415625,0.821875,17.978125,14.871875,9.946875,18.94375,10.0375,20.246875,19.128125,20.515625,19.36875,19.68125,18.084375,13.89375,19.7375,20.553125,18.853125,19.653125,21.721875,22.396875,23.49375,24.965625,15.51875,22.503125,22.709375,1.4875,18.275,25.0625,28.80625,21.115625,20.24375,26.975,29.759375,22.971875,23.46875,23.2875,20.96875,42.8625,23.478125,23.7,43.96875,34.49375,39.94375,43.1125,38.753125,26.565625,43.74375,37.834375,49.121875,24.4125,39.3875,21.54375,43.003125,39.61875,34.55625,56.09375,51.396875,57.31875,51.2625,50.153125,48.0375,48.978125,62.1625
0.740625,0.76875,0.771875,0.759375,0.75625,0.790625,0.78125,2.584375,5.609375,6.36875,1.3125,1.825,2.934375,5.85,4.615625,5.99375,15.165625,13.0625,16.240625,13.28125,11.99375,10.40625,10.946875,10.15,17.30625,14.425,16.66875,0.8375,17.725,15.1375,10.03125,20.096875,11.040625,18.275,20.071875,20.35,19.6375,20.48125,16.7875,13.409375,19.66875,21.01875,20.05,20.01875,21.265625,21.55625,23.00625,24.9125,15.60625,20.203125,22.553125,1.196875,17.11875,25.034375,30.56875,21.934375,19.3625,25.521875,29.721875,23.4625,38.4625,23.24375,22.55,39.659375,24.028125,23.290625,41.740625,31.634375,39.184375,40.9875,45.840625,22.953125,44.484375,42.446875,50.690625,23.83125,40.659375,22.896875,41.340625,39.40625,35.6875,54.54375,53.171875,59.934375,55.10625,47.578125,48.7625,54.00625,58.040625
0.721875,0.753125,0.79375,0.759375,0.74375,0.79375,0.8,2.765625,5.996875,6.61875,1.184375,1.80625,3.1875,5.446875,4.55,5.765625,14.1625,15.0625,14.9875,16.496875,12.1875,11.084375,10.865625,9.634375,17.665625,15.446875,17.696875,0.78125,16.89375,16.5375,10.934375,19.290625,10.60625,20.478125,20.1125,18.909375,20.0125,20.24375,16.359375,13.859375,20.76875,21.725,20.053125,21.090625,21.009375,25.4625,23.75625,22.640625,15.5375,22.1625,21.35,3.446875,17.5375,23.9625,32.175,21.828125,20.075,25.93125,31.509375,22.575,38.834375,27.153125,21.746875,38.659375,24.81875,23.6125,40.59375,33.953125,41.525,41.34375,47.45625,23.271875,46.046875,42.753125,51.403125,25.40625,38.65625,20.76875,41.165625,40.996875,44.515625,56.11875,51.128125,55.7875,53.26875,51.090625,46.3375,55.315625,63.4125
0.76875,0.7875,0.778125,0.759375,0.753125,0.775,0.753125,2.684375,6.109375,6.44375,5.01875,1.94375,3.36875,5.603125,5.765625,6.18125,14.275,14.31875,16.03125,16.2375,13.675,10.80625,11.26875,10.203125,15.725,14.4375,17.209375,0.778125,17.38125,14.7,9.25,17.428125,11.8375,19.821875,18.6125,18.853125,19.96875,17.690625,18.303125,13.23125,20.840625,21.553125,19.178125,21.51875,19.746875,24.678125,23.33125,21.471875,17.965625,20.146875,23.503125,3.503125,18.675,24.046875,31.359375,29.859375,21.690625,25.41875,29.03125,23.625,39.034375,25.884375,22.7875,39.353125,26.253125,25.828125,44.6625,33.815625,39.890625,38.728125,44.54375,23.1875,43.4,42.721875,48.76875,25.775,37.328125,21.778125,42.6625,40.16875,44.99375,57.121875,51.4125,55.665625,54.80625,55.5125,58.503125,56.971875,64.275
0.71875,0.753125,0.778125,0.746875,0.74375,0.846875,0.790625,3.696875,5.675,6.25625,4.896875,1.86875,4.965625,7.896875,5.29375,6.371875,15.296875,16.1375,16.865625,13.684375,11.834375,11.971875,11.06875,10.01875,14.853125,15.265625,16.9,0.8,19.040625,14.85,8.55,18.671875,11.740625,19.5375,18.54375,19.128125,21.634375,20.546875,17.73125,15.075,19.534375,21.115625,20.5875,22.265625,21.71875,23.66875,22.21875,23.828125,17.646875,20.825,22.178125,5.015625,16.275,25.721875,29.740625,30.221875,20.490625,24.821875,30.0125,21.759375,39.18125,26.553125,24.471875,38.684375,24.8875,21.7625,43.003125,37.696875,40.284375,41.640625,43.971875,23.33125,40.84375,43.79375,50.30625,25.48125,38.596875,23.353125,46.409375,39.115625,44.76875,55.359375,59.8,56.5375,54.20625,51.44375,54.996875,61.7,60.665625
0.71875,0.7875,0.775,0.79375,0.778125,0.759375,0.746875,3.484375,6.3625,6.628125,5.425,1.990625,3.859375,6.571875,5.528125,6.478125,14.4,13.803125,15.875,13.915625,12.3875,14.0625,11.28125,10.08125,14.81875,15.028125,18.06875,0.803125,16.553125,17.915625,9.659375,19.625,11.178125,18.859375,19.70625,18.8,20.43125,19.646875,18.825,13.075,20.759375,21.8875,20.003125,20.15625,22.771875,22.365625,22.34375,22.26875,16.49375,18.9375,23.54375,4.95625,18.009375,23.171875,31.03125,31.00625,21.040625,27.9,27.45,21.946875,37.721875,23.85,36.1375,39.690625,26.009375,21.403125,42.709375,36.63125,40.759375,41.30625,47.4,40.640625,42.890625,43.2,50.325,24.696875,41.79375,25.234375,44.45625,39.0875,44.559375,54.85625,51.94375,58.9625,55.4875,51.56875,56.71875,60.95625,58.96875
0.734375,0.7625,0.784375,0.75625,0.771875,0.825,0.753125,3.421875,6.1,6.934375,5.46875,2.046875,4.846875,7.4875,6.009375,5.58125,14.296875,15.296875,16.009375,14.925,12.940625,12.84375,10.165625,9.2375,16.128125,16.546875,19.9,0.796875,16.01875,19.05,10.95,20.1625,11.0875,21.665625,21.153125,17.371875,18.971875,19.525,16.1125,14.578125,21.00625,22.38125,19.99375,19.68125,20.8,23.696875,24.39375,23.234375,17.203125,21.7375,21.278125,4.684375,16.740625,24.44375,31.2,31.56875,20.571875,24.0375,30.828125,22.590625,40.525,25.01875,41.053125,38.465625,23.675,22.125,41.653125,36.821875,43.35,42.009375,46.6375,42.240625,45.934375,41.103125,52.11875,25.56875,40.275,23.11875,46.05625,41.9375,41.975,56.6875,50.778125,58.80625,55.453125,54.55,61.9,61.490625,61.628125
0.790625,0.771875,0.75,0.775,0.825,0.784375,0.76875,3.159375,6.184375,6.684375,4.384375,1.903125,4.65625,7.24375,6.665625,5.6375,14.25,13.921875,16.878125,14.8,11.99375,14.621875,11.30625,9.328125,15.734375,14.21875,18.5125,0.746875,17.4125,18.790625,9.946875,19.86875,11.003125,19.24375,19.775,17.440625,18.490625,19.878125,16.7625,14.16875,19.7625,22.5875,21.440625,22.953125,21.446875,23.125,22.66875,21.346875,17.121875,19.178125,23.859375,5.015625,17.2,23.7375,32.603125,33.11875,21.428125,26.209375,30.196875,22.1375,37.4375,24.15,34.978125,39.85625,25.68125,24.36875,42.234375,35.55625,41.75,40.328125,42.94375,41.9875,44.525,42.915625,47.584375,24.3125,42.115625,22.940625,45.75,42.01875,43.8125,54.79375,52.496875,58.81875,58.1375,49.1125,58.440625,60.009375,60.78125
0.75,0.759375,0.765625,0.734375,0.775,0.759375,0.7875,2.846875,5.98125,6.509375,4.428125,2.04375,4.715625,7.45625,7.253125,6.540625,14.140625,15.4875,15.625,14.80625,12.359375,12.56875,11.396875,10.225,16.703125,15.771875,18.334375,0.803125,16.915625,19.20625,10.61875,18.396875,11.478125,20.78125,19.378125,20.1875,19.003125,19.81875,20.490625,14.8375,21.55,21.0,21.428125,23.103125,21.5,22.025,23.703125,22.8875,24.7875,22.234375,26.3875,6.18125,17.40625,26.80625,30.525,29.2375,22.746875,26.090625,36.23125,22.846875,38.475,23.328125,36.321875,39.15,26.709375,44.325,43.565625,35.05625,40.459375,40.921875,43.165625,43.4125,44.821875,47.284375,50.184375,26.803125,41.58125,23.084375,44.43125,54.775,45.784375,58.071875,51.221875,56.846875,57.00625,53.8125,54.55625,60.665625,65.70625
0.7375,0.728125,0.8,0.796875,0.753125,0.740625,0.759375,3.765625,5.703125,6.421875,5.978125,1.971875,5.2375,7.36875,7.321875,6.15625,12.753125,16.090625,15.95625,14.171875,12.09375,13.790625,11.396875,9.83125,17.08125,14.921875,19.125,0.834375,17.171875,19.66875,10.09375,20.221875,15.359375,18.734375,18.8375,19.065625,20.2125,17.4375,18.06875,14.084375,20.56875,21.253125,20.853125,22.709375,22.4,21.01875,22.321875,21.98125,25.015625,20.04375,26.61875,7.109375,17.85625,22.76875,31.871875,30.35625,20.396875,24.59375,36.496875,22.9125,38.734375,26.35,38.13125,39.10625,23.7125,44.303125,45.975,35.3375,41.5875,41.909375,43.84375,42.209375,47.728125,43.85,47.515625,24.9375,39.66875,23.29375,50.178125,52.6125,45.759375,56.865625,49.146875,54.4875,60.61875,48.8875,54.48125,60.534375,59.678125
